172.14.0.1 - - [22/Jun/2019:15:14:36 +0000] "GET /static/css/menu.css HTTP/1.0" 403 482 "https://jameshsu.csie.org/register/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:14:36 +0000] "GET /static/js/owa.js HTTP/1.0" 403 479 "https://jameshsu.csie.org/register/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:14:36 +0000] "GET /favicon.ico HTTP/1.0" 400 60953 "https://jameshsu.csie.org/register/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:14:56 +0000] "POST /register/ HTTP/1.0" 200 1341 "https://jameshsu.csie.org/register/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:14:57 +0000] "GET /static/css/menu.css HTTP/1.0" 403 482 "https://jameshsu.csie.org/register/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:14:57 +0000] "GET /static/js/owa.js HTTP/1.0" 403 479 "https://jameshsu.csie.org/register/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:14:57 +0000] "GET /favicon.ico HTTP/1.0" 400 60953 "https://jameshsu.csie.org/register/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:02 +0000] "GET / HTTP/1.0" 200 1476 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:02 +0000] "GET /login/ HTTP/1.0" 200 2402 "https://jameshsu.csie.org/register/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:02 +0000] "GET /static/css/menu.css HTTP/1.0" 403 482 "https://jameshsu.csie.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:02 +0000] "GET /static/js/owa.js HTTP/1.0" 403 479 "https://jameshsu.csie.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:02 +0000] "GET /static/css/menu.css HTTP/1.0" 403 482 "https://jameshsu.csie.org/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:02 +0000] "GET /static/js/owa.js HTTP/1.0" 403 479 "https://jameshsu.csie.org/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:02 +0000] "GET /favicon.ico HTTP/1.0" 400 61399 "https://jameshsu.csie.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:02 +0000] "GET /favicon.ico HTTP/1.0" 400 60950 "https://jameshsu.csie.org/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:09 +0000] "POST /login/ HTTP/1.0" 200 2354 "https://jameshsu.csie.org/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:10 +0000] "GET /static/css/menu.css HTTP/1.0" 403 482 "https://jameshsu.csie.org/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:10 +0000] "GET /static/js/owa.js HTTP/1.0" 403 479 "https://jameshsu.csie.org/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:10 +0000] "GET /favicon.ico HTTP/1.0" 400 61165 "https://jameshsu.csie.org/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:13 +0000] "GET / HTTP/1.0" 200 1479 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:13 +0000] "GET /static/css/menu.css HTTP/1.0" 403 482 "https://jameshsu.csie.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:13 +0000] "GET /static/js/owa.js HTTP/1.0" 403 479 "https://jameshsu.csie.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:14 +0000] "GET /favicon.ico HTTP/1.0" 400 61160 "https://jameshsu.csie.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:16 +0000] "GET /download/ HTTP/1.0" 200 1323 "https://jameshsu.csie.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:17 +0000] "GET /static/css/menu.css HTTP/1.0" 403 482 "https://jameshsu.csie.org/download/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:17 +0000] "GET /static/js/owa.js HTTP/1.0" 403 479 "https://jameshsu.csie.org/download/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:17 +0000] "GET /favicon.ico HTTP/1.0" 400 61169 "https://jameshsu.csie.org/download/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:50 +0000] "GET / HTTP/1.0" 200 1476 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:51 +0000] "GET /static/js/owa.js HTTP/1.0" 403 479 "https://jameshsu.csie.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:51 +0000] "GET /static/css/menu.css HTTP/1.0" 403 482 "https://jameshsu.csie.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:51 +0000] "GET /static/js/owa.js HTTP/1.0" 403 479 "https://jameshsu.csie.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:15:51 +0000] "GET /favicon.ico HTTP/1.0" 404 265 "https://jameshsu.csie.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:17:46 +0000] "GET / HTTP/1.0" 200 1476 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:17:47 +0000] "GET /static/css/menu.css HTTP/1.0" 200 1265 "https://jameshsu.csie.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:17:47 +0000] "GET /static/js/owa.js HTTP/1.0" 200 736 "https://jameshsu.csie.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:17:51 +0000] "GET /ffffff HTTP/1.0" 404 265 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:17:56 +0000] "GET / HTTP/1.0" 200 1476 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:18:00 +0000] "GET /admin/ HTTP/1.0" 200 1613 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:18:00 +0000] "GET /static/admin/css/base.css HTTP/1.0" 200 4132 "https://jameshsu.csie.org/admin/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:18:02 +0000] "GET /admin/System/ip_log/ HTTP/1.0" 200 3864 "https://jameshsu.csie.org/admin/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:18:02 +0000] "GET /admin/jsi18n/ HTTP/1.0" 200 3443 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:18:46 +0000] "GET /download/ HTTP/1.0" 200 1323 "https://jameshsu.csie.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:18:49 +0000] "GET /favicon.ico HTTP/1.0" 404 265 "https://jameshsu.csie.org/download/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
172.14.0.1 - - [22/Jun/2019:15:19:25 +0000] "GET /admin/System/ip_log/ HTTP/1.0" 200 3867 "https://jameshsu.csie.org/admin/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:19:25 +0000] "GET /static/admin/css/base.css HTTP/1.0" 200 4132 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:19:25 +0000] "GET /static/admin/css/changelists.css HTTP/1.0" 200 1805 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:19:25 +0000] "GET /static/admin/js/actions.min.js HTTP/1.0" 200 1436 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:19:25 +0000] "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.0" 200 30638 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:19:25 +0000] "GET /static/admin/js/jquery.init.js HTTP/1.0" 200 553 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:19:25 +0000] "GET /static/admin/js/urlify.js HTTP/1.0" 200 3260 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:19:25 +0000] "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.0" 200 2165 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:19:26 +0000] "GET /static/admin/js/core.js HTTP/1.0" 200 2157 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:19:26 +0000] "GET /static/admin/js/prepopulate.min.js HTTP/1.0" 200 560 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:19:26 +0000] "GET /static/admin/css/responsive.css HTTP/1.0" 200 3678 "https://jameshsu.csie.org/admin/System/ip_log/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
172.14.0.1 - - [22/Jun/2019:15:19:26 +0000] "GET /static/admin/css/fonts.css HTTP/1.0" 200 450 "https://jameshsu.csie.org/static/admin/css/base.css" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0"
